日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均.1,25日平均.1
2015/05/22,"20,208.85","20,278.31","20,130.84","20,264.41","20,116.09","19,834.45","19,167.74",--,"141,491","178,115.00","170,052.44"
2015/05/21,"20,215.46","20,320.90","20,175.78","20,202.87","20,009.80","19,820.10","19,133.20",--,"181,814","185,506.20","168,672.84"
2015/05/20,"20,175.59","20,278.89","20,148.51","20,196.56","19,883.27","19,808.29","19,098.58",--,"176,370","183,489.20","166,848.24"
2015/05/19,"19,977.14","20,087.70","19,946.75","20,026.38","19,796.90","19,797.93","19,066.57",--,"184,094","186,936.40","164,592.72"
2015/05/18,"19,766.16","19,890.27","19,741.22","19,890.27","19,716.59","19,788.47","19,036.46",--,"206,806","190,810.20","162,855.84"
2015/05/15,"19,693.17","19,750.76","19,633.75","19,732.92","19,662.72","19,778.48","19,004.17",--,"178,447","192,338.20","160,064.20"
2015/05/14,"19,661.52","19,717.80","19,546.82","19,570.24","19,591.98","19,765.08","18,974.56",--,"171,729","192,962.80","156,791.76"
2015/05/13,"19,568.76","19,791.88","19,494.70","19,764.72","19,536.33","19,759.68","18,944.67",--,"193,606","191,765.00","154,110.48"
2015/05/12,"19,608.23","19,626.75","19,467.65","19,624.84","19,489.71","19,741.60","18,911.55",--,"203,463","183,855.00","152,250.00"
2015/05/11,"19,637.58","19,679.63","19,586.81","19,620.91","19,468.74","19,718.00","18,881.44",--,"214,446","180,974.20","150,526.16"
2015/05/08,"19,315.63","19,458.75","19,302.71","19,379.19","19,556.35","19,701.44","18,846.68",--,"181,570","165,826.20","148,013.20"
2015/05/07,"19,356.46","19,461.08","19,257.85","19,291.99","19,677.18","19,702.73","18,813.15",--,"165,740","154,211.80","146,204.32"
2015/05/01,"19,510.85","19,549.39","19,399.16","19,531.63","19,822.79","19,702.48","18,784.04",--,"154,056","149,004.60","146,708.52"
2015/04/30,"19,847.50","19,852.66","19,502.61","19,520.01","19,953.99","19,700.06","18,747.56",--,"189,059","158,383.20","146,738.40"
2015/04/28,"20,068.65","20,133.78","20,031.71","20,058.95","20,076.77","19,709.10","18,715.13",--,"138,706","161,448.40","144,974.04"
2015/04/27,"20,063.80","20,069.24","19,909.86","19,983.32","20,046.80","19,695.28","18,676.98",--,"123,498","166,029.80","145,103.64"
2015/04/24,"20,142.47","20,142.47","20,013.74","20,020.04","19,977.03","19,686.13","18,639.43",--,"139,704","170,151.20","145,138.72"
2015/04/23,"20,227.28","20,252.12","20,116.19","20,187.65","19,903.60","19,667.73","18,597.64",--,"200,949","179,856.20","145,051.76"
2015/04/22,"19,999.84","20,144.66","19,983.00","20,133.90","19,843.22","19,639.29","18,553.58",--,"204,385","174,520.20","143,057.12"
2015/04/21,"19,731.57","19,909.09","19,678.22","19,909.09","19,790.39","19,615.71","18,517.24",--,"161,613","157,961.20","140,258.88"
2015/04/20,"19,501.00","19,725.86","19,474.23","19,634.49","19,790.31","19,596.83","18,484.46",--,"144,105","147,953.00","139,065.44"
2015/04/17,"19,810.40","19,815.25","19,638.37","19,652.88","19,844.51","19,581.29","18,459.07",--,"188,229","140,532.20","138,462.64"
2015/04/16,"19,862.48","19,894.35","19,742.12","19,885.77","19,895.46","19,565.35","18,434.62",--,"174,269","130,126.20","140,044.12"
2015/04/15,"19,838.53","19,913.42","19,823.86","19,869.76","19,905.85","19,529.56","18,406.92",--,"121,590","119,268.80","139,063.28"
2015/04/14,"19,828.65","19,922.50","19,828.65","19,908.68","19,889.86","19,483.71","18,380.05",--,"111,572","123,085.20","139,400.76"
2015/04/13,"19,967.38","19,975.66","19,825.69","19,905.46","19,836.23","19,433.97","18,349.74",--,"107,001","128,173.80","140,871.00"
2015/04/10,"19,989.55","20,006.00","19,845.31","19,907.63","19,734.73","19,389.37","18,319.28",--,"136,199","126,100.80","141,310.08"
2015/04/09,"19,851.12","19,957.32","19,822.49","19,937.72","19,640.22","19,351.91","18,283.31",--,"119,982","119,800.40","141,747.20"
2015/04/08,"19,729.70","19,845.53","19,693.63","19,789.81","19,515.24","19,304.47","18,241.74",--,"140,672","125,222.80","141,825.36"
2015/04/07,"19,539.03","19,667.48","19,501.31","19,640.54","19,364.24","19,261.02","18,201.28",--,"137,015","129,161.80","141,930.92"
2015/04/06,"19,295.03","19,424.09","19,241.29","19,397.98","19,277.53","19,228.01","18,167.40",--,"96,636","132,083.20","142,642.96"
2015/04/03,"19,289.04","19,435.08","19,289.04","19,435.08","19,280.22","19,205.16","18,140.38",--,"104,697","140,025.60","144,171.44"
2015/04/02,"19,141.93","19,433.89","19,115.14","19,312.79","19,250.33","19,179.68","18,111.34",--,"147,094","154,755.20","146,971.32"
2015/04/01,"19,129.75","19,195.23","18,927.95","19,034.84","19,281.99","19,158.60","18,086.01",--,"160,367","156,297.00","147,309.12"
2015/03/31,"19,592.43","19,607.25","19,206.99","19,206.99","19,424.26","19,140.61","18,069.72",--,"151,622","153,213.60","146,458.80"
2015/03/30,"19,295.21","19,474.07","19,227.29","19,411.40","19,525.56","19,116.47","18,052.77",--,"136,348","151,278.40","146,200.20"
2015/03/27,"19,374.72","19,590.03","19,099.87","19,285.63","19,594.15","19,078.69","18,032.89",--,"178,345","148,883.80","147,046.28"
2015/03/26,"19,605.60","19,623.11","19,397.01","19,471.12","19,649.07","19,040.56","18,014.25",--,"154,803","140,720.80","145,765.80"
2015/03/25,"19,745.75","19,775.45","19,542.22","19,746.20","19,650.15","18,992.31","17,990.90",--,"144,950","139,976.80","146,538.32"
2015/03/24,"19,718.99","19,770.64","19,646.35","19,713.45","19,609.81","18,930.42","17,963.13",--,"141,946","137,872.60","147,602.64"
2015/03/23,"19,607.98","19,778.60","19,584.73","19,754.36","19,554.52","18,861.37","17,934.82",--,"124,375","135,838.80","147,606.84"
2015/03/20,"19,479.71","19,565.44","19,416.63","19,560.22","19,452.86","18,791.39","17,904.23",--,"137,530","136,770.80","148,735.28"
2015/03/19,"19,514.64","19,557.17","19,312.70","19,476.56","19,391.67","18,725.51","17,873.40",--,"151,083","154,818.00","149,713.60"
2015/03/18,"19,407.76","19,555.72","19,389.24","19,544.48","19,294.58","18,665.64","17,845.50",--,"134,429","154,551.00","150,917.12"
2015/03/17,"19,425.89","19,479.89","19,373.39","19,437.00","19,130.38","18,589.97","17,817.00",--,"131,777","153,670.60","150,497.32"
2015/03/16,"19,245.38","19,349.20","19,226.71","19,246.06","18,976.01","18,520.96","17,789.28",--,"129,035","156,980.80","150,404.92"
2015/03/13,"19,119.58","19,335.80","19,042.25","19,254.25","18,884.90","18,457.06","17,763.34",--,"227,766","154,769.40","150,944.28"
2015/03/12,"18,787.10","19,008.13","18,774.42","18,991.11","18,828.25","18,387.08","17,737.14",--,"149,748","138,641.60","149,233.28"
2015/03/11,"18,604.87","18,836.93","18,583.52","18,723.52","18,780.40","18,334.58","17,715.17",--,"130,027","133,079.20","150,725.28"
2015/03/10,"18,891.01","18,924.38","18,577.06","18,665.11","18,776.42","18,279.07","17,691.84",--,"148,328","135,736.00","152,308.80"
2015/03/09,"18,872.96","18,878.15","18,733.87","18,790.55","18,806.43","18,234.79","17,676.19",--,"117,978","137,033.60","151,817.08"
2015/03/06,"18,814.85","18,979.64","18,808.30","18,971.00","18,813.69","18,190.15","17,657.55",--,"147,127","140,407.60","154,037.12"
2015/03/05,"18,658.16","18,767.50","18,655.36","18,751.84","18,779.08","18,135.55","17,633.90",--,"121,936","145,921.00","153,753.52"
2015/03/04,"18,716.78","18,732.66","18,586.84","18,703.60","18,785.87","18,097.31","17,612.20",--,"143,311","152,641.60","154,554.00"
2015/03/03,"18,910.52","18,910.52","18,730.57","18,815.16","18,762.19","18,059.90","17,586.55",--,"154,816","151,801.20","154,409.16"
2015/03/02,"18,869.40","18,939.17","18,775.23","18,826.88","18,719.85","18,006.03","17,560.76",--,"134,848","149,869.40","152,680.64"
2015/02/27,"18,844.28","18,865.39","18,714.64","18,797.94","18,647.86","17,953.43","17,533.63",--,"174,694","154,399.80","152,587.92"
2015/02/26,"18,587.87","18,790.83","18,587.13","18,785.79","18,554.73","17,894.67","17,508.82",--,"155,539","148,727.60","150,476.56"
2015/02/25,"18,636.34","18,648.77","18,552.81","18,585.20","18,450.53","17,834.46","17,483.18",--,"139,109","152,443.00","149,694.12"
2015/02/24,"18,468.39","18,603.48","18,427.98","18,603.48","18,373.33","17,785.70","17,454.23",--,"145,157","158,932.80","149,450.80"
2015/02/23,"18,499.58","18,509.08","18,402.02","18,466.92","18,250.05","17,722.13","17,414.96",--,"157,500","158,311.60","148,763.64"
2015/02/20,"18,336.50","18,360.92","18,297.67","18,332.30","18,157.62","17,658.02","17,376.12",--,"146,333","157,328.80","149,307.56"
2015/02/19,"18,237.35","18,322.50","18,237.35","18,264.79","18,073.83","17,609.08","17,336.08",--,"174,116","160,459.80","149,362.56"
2015/02/18,"18,103.98","18,202.61","18,092.32","18,199.17","18,016.82","17,550.33","17,297.74",--,"171,558","161,870.80","148,338.24"
2015/02/17,"17,949.70","18,009.45","17,901.26","17,987.09","17,907.52","17,505.87","17,258.97",--,"142,051","152,346.00","147,443.12"
2015/02/16,"18,024.01","18,074.26","17,978.90","18,004.77","17,852.49","17,474.29","17,220.99",--,"152,586","149,829.20","147,969.80"
2015/02/13,"17,892.10","17,962.11","17,864.55","17,913.36","17,781.23","17,440.79","17,183.54",--,"161,988","147,815.80","147,490.68"
2015/02/12,"17,899.40","18,005.45","17,884.34","17,979.72","17,699.49","17,399.67","17,142.09",--,"181,171","152,416.40","146,554.08"
2015/02/10,"17,662.67","17,673.27","17,550.03","17,652.68","17,639.29","17,355.80","17,103.84",--,"123,934","153,591.80","145,948.20"
2015/02/09,"17,790.31","17,799.49","17,653.61","17,711.93","17,575.92","17,346.05","17,062.24",--,"129,467","162,728.00","145,649.16"
2015/02/06,"17,696.18","17,700.67","17,603.07","17,648.50","17,545.15","17,335.60","17,022.59",--,"142,519","164,041.60","144,401.60"
2015/02/05,"17,589.21","17,619.34","17,484.67","17,504.62","17,550.32","17,338.85","16,988.26",--,"184,991","170,233.60","143,308.60"
2015/02/04,"17,549.30","17,743.11","17,535.04","17,678.74","17,570.64","17,351.43","16,954.02",--,"187,048","161,242.80","139,367.52"
2015/02/03,"17,654.60","17,654.60","17,271.87","17,335.85","17,594.04","17,356.63","16,922.31",--,"169,615","152,222.80","135,342.20"
2015/02/02,"17,536.61","17,628.40","17,459.45","17,558.04","17,680.53","17,377.36","16,897.55",--,"136,035","146,237.80","133,615.44"
2015/01/30,"17,788.74","17,808.47","17,661.10","17,674.39","17,662.63","17,380.45","16,871.39",--,"173,479","141,351.40","133,312.36"
2015/01/29,"17,666.91","17,778.83","17,575.10","17,606.22","17,630.10","17,378.33","16,846.18",--,"140,037","133,161.60","133,403.56"
2015/01/28,"17,615.93","17,850.59","17,615.93","17,795.73","17,574.66","17,362.48","16,823.31",--,"141,948","129,536.20","135,252.20"
2015/01/27,"17,649.40","17,768.41","17,633.47","17,768.30","17,471.61","17,323.44","16,795.48",--,"139,690","128,342.20","136,026.00"
2015/01/26,"17,285.71","17,471.94","17,285.71","17,468.52","17,391.21","17,282.92","16,767.40",--,"111,603","127,009.40","136,851.64"
2015/01/23,"17,520.63","17,532.06","17,460.76","17,511.75","17,300.36","17,268.16","16,748.91",--,"132,530","130,284.40","138,244.24"
2015/01/22,"17,306.64","17,355.74","17,229.21","17,329.02","17,170.85","17,262.55","16,731.07",--,"121,910","137,998.00","141,523.08"
2015/01/21,"17,308.72","17,329.03","17,181.55","17,280.48","17,126.78","17,259.68","16,717.49",--,"135,978","143,157.60","142,703.84"
2015/01/20,"17,071.65","17,366.30","17,066.77","17,366.30","17,029.88","17,264.97","16,703.48",--,"133,026","145,663.60","144,049.48"
2015/01/19,"17,000.78","17,039.80","16,911.58","17,014.29","16,974.16","17,282.85","16,690.26",--,"127,978","148,894.40","144,344.00"
2015/01/16,"16,812.96","16,864.34","16,592.57","16,864.16","17,010.85","17,319.71","16,678.96",--,"171,098","154,342.40","144,611.32"
2015/01/15,"16,872.95","17,141.98","16,856.22","17,108.70","17,071.44","17,361.96","16,670.19",--,"147,708","148,244.40","142,923.56"
2015/01/14,"16,961.82","17,036.72","16,770.56","16,795.96","17,026.76","17,393.10","16,659.69",--,"148,508","146,417.40","142,702.92"
2015/01/13,"16,970.88","17,087.71","16,828.27","17,087.71","17,044.21","17,430.08","16,649.98",--,"149,180","149,920.60","143,111.96"
2015/01/09,"17,318.74","17,342.65","17,129.53","17,197.73","17,108.41","17,453.10","16,633.99",--,"155,218","143,376.20","142,154.08"
2015/01/08,"17,067.40","17,243.71","17,016.09","17,167.10","17,159.02","17,468.79","16,616.84",--,"140,608","131,988.20","140,981.68"
2015/01/07,"16,808.26","16,974.61","16,808.26","16,885.33","17,271.56","17,480.50","16,600.59",--,"138,573","126,905.40","141,321.88"
2015/01/06,"17,101.58","17,111.36","16,881.73","16,883.19","17,458.29","17,495.03","16,587.57",--,"166,024","116,483.60","140,942.20"
2015/01/05,"17,325.68","17,540.92","17,219.22","17,408.71","17,643.40","17,515.04","16,572.98",--,"116,458","100,561.80","139,761.04"
2014/12/30,"17,702.12","17,713.76","17,450.77","17,450.77","17,732.51","17,515.00","16,550.85",--,"98,278","102,559.40","141,926.72"
2014/12/29,"17,914.55","17,914.55","17,525.66","17,729.84","17,769.38","17,511.27","16,527.58",--,"115,194","108,595.40","144,247.92"
2014/12/26,"17,778.91","17,843.73","17,769.01","17,818.96","17,747.69","17,494.11","16,500.10",--,"86,464","120,708.40","145,400.08"
2014/12/25,"17,804.84","17,832.47","17,773.59","17,808.75","17,625.91","17,472.90","16,471.53",--,"86,415","140,666.20","148,744.28"
2014/12/24,"17,842.04","17,875.41","17,800.42","17,854.23","17,428.11","17,454.31","16,443.79",--,"126,446","155,641.80","151,610.48"
2014/12/22,"17,685.53","17,692.58","17,572.62","17,635.14","17,208.32","17,419.10","16,414.64",--,"128,458","162,418.80","154,264.72"
2014/12/19,"17,511.01","17,621.40","17,471.60","17,621.40","17,101.18","17,413.33","16,385.86",--,"175,759","166,010.80","156,965.88"
2014/12/18,"17,142.95","17,274.23","17,136.41","17,210.05","17,051.21","17,404.18","16,356.57",--,"186,253","173,759.20","156,328.84"
2014/12/17,"16,689.34","16,891.02","16,672.94","16,819.73","17,060.68","17,403.66","16,333.24",--,"161,293","166,794.40","156,611.00"
2014/12/16,"16,862.42","16,895.39","16,714.83","16,755.32","17,179.25","17,415.84","16,316.11",--,"160,331","168,459.60","156,318.76"
2014/12/15,"17,111.49","17,258.32","17,037.21","17,099.40","17,390.86","17,416.84","16,299.65",--,"146,418","164,471.20","154,927.60"
2014/12/12,"17,317.69","17,526.19","17,298.19","17,371.58","17,558.11","17,408.08","16,279.84",--,"214,501","162,119.80","155,204.08"
2014/12/11,"17,180.49","17,289.73","17,043.63","17,257.40","17,667.89","17,384.92","16,255.40",--,"151,429","145,000.40","154,584.16"
2014/12/10,"17,623.35","17,658.14","17,308.82","17,412.58","17,793.85","17,372.12","16,233.12",--,"169,619","143,153.00","157,816.12"
2014/12/09,"17,820.24","17,892.16","17,773.30","17,813.38","17,855.42","17,350.11","16,207.01",--,"140,389","140,976.00","164,455.68"
2014/12/08,"18,004.66","18,030.83","17,869.74","17,935.64","17,825.39","17,294.13","16,175.50",--,"134,661","137,944.80","169,579.96"
2014/12/05,"17,821.85","17,922.29","17,759.36","17,920.45","17,756.28","17,203.03","16,140.66",--,"128,904","136,194.20","171,555.76"
2014/12/04,"17,881.91","17,912.59","17,813.01","17,887.21","17,664.16","17,108.37","16,105.96",--,"142,192","140,236.00","172,352.88"
2014/12/03,"17,772.15","17,881.76","17,696.36","17,720.43","17,536.42","17,006.08","16,071.66",--,"158,734","137,613.80","171,556.16"
2014/12/02,"17,481.06","17,687.70","17,476.42","17,663.22","17,469.05","16,912.81","16,038.24",--,"125,233","133,166.00","170,045.48"
2014/12/01,"17,475.10","17,649.02","17,474.27","17,590.10","17,417.93","16,817.94","16,004.88",--,"125,908","142,239.40","169,908.80"
2014/11/28,"17,340.16","17,471.90","17,330.84","17,459.85","17,371.41","16,719.90","15,972.08",--,"149,113","148,319.40","169,654.72"
2014/11/27,"17,310.49","17,346.85","17,212.48","17,248.50","17,339.61","16,629.34","15,936.33",--,"129,081","147,296.40","169,188.12"
2014/11/26,"17,347.97","17,432.57","17,335.99","17,383.58","17,347.66","16,531.57","15,909.45",--,"136,495","155,494.00","169,744.08"
2014/11/25,"17,490.39","17,490.39","17,372.71","17,407.62","17,339.76","16,440.67","15,879.80",--,"170,600","159,809.00","170,762.96"
2014/11/21,"17,285.72","17,381.59","17,108.20","17,357.51","17,252.99","16,325.67","15,851.97",--,"156,308","164,249.40","171,081.52"
2014/11/20,"17,407.69","17,407.69","17,270.70","17,300.86","17,279.66","16,220.90","15,826.86",--,"143,998","172,185.20","172,784.68"
2014/11/19,"17,384.31","17,472.57","17,280.76","17,288.75","17,298.04","16,131.81","15,803.16",--,"170,069","175,352.20","173,128.88"
2014/11/18,"17,188.84","17,356.76","17,186.50","17,344.06","17,279.70","16,037.72","15,780.92",--,"158,070","179,999.80","173,774.76"
2014/11/17,"17,381.38","17,409.32","16,907.43","16,973.80","17,235.71","15,955.98","15,758.28",--,"192,802","179,183.20","174,895.48"
2014/11/14,"17,520.54","17,520.54","17,300.19","17,490.83","17,197.06","15,896.18","15,740.20",--,"195,987","165,733.20","172,823.32"
2014/11/13,"17,192.00","17,400.77","17,099.95","17,392.79","17,074.97","15,820.39","15,714.05",--,"159,833","157,201.80","170,993.80"
2014/11/12,"17,253.12","17,443.74","17,170.00","17,197.05","16,954.91","15,756.03","15,688.25",--,"193,307","165,035.80","169,991.40"
2014/11/11,"16,869.49","17,160.12","16,855.30","17,124.11","16,902.96","15,703.79","15,662.75",--,"153,987","172,820.00","167,361.44"
2014/11/10,"16,758.27","16,818.05","16,713.37","16,780.53","16,850.63","15,647.17","15,638.81",--,"125,552","209,144.20","166,789.36"
2014/11/07,"16,934.04","16,938.20","16,824.08","16,880.38","16,777.28","15,602.43","15,619.65",--,"153,330","237,733.00","168,781.64"
2014/11/06,"16,993.46","17,045.94","16,725.45","16,792.48","16,532.84","15,570.50","15,597.45",--,"199,003","243,878.20","168,131.96"
2014/11/05,"16,785.44","16,995.02","16,778.28","16,937.32","16,285.13","15,545.74","15,578.49",--,"232,228","233,844.00","166,270.72"
2014/11/04,"16,732.85","17,127.66","16,720.99","16,862.47","15,963.65","15,520.68","15,557.71",--,"335,608","211,853.20","161,299.08"
2014/10/31,"15,817.14","16,533.91","15,817.14","16,413.76","15,668.90","15,495.37","15,538.15",--,"268,496","168,925.00","152,969.60"
2014/10/30,"15,596.50","15,701.04","15,584.83","15,658.20","15,444.47","15,493.79","15,523.26",--,"184,056","139,589.00","148,178.56"
2014/10/29,"15,442.39","15,595.29","15,394.79","15,553.91","15,340.62","15,514.16","15,516.67",--,"148,832","126,689.00","146,148.92"
2014/10/28,"15,363.28","15,374.46","15,263.36","15,329.91","15,269.00","15,540.24","15,512.17",--,"122,274","124,412.20","145,360.84"
